,chnm,Classification,Cmax,AC50,NAS,test_target,test_target_name,assay_component_endpoint_name
1025,efavirenz,MostDILI Drugs,13.0,21.64109185,-0.6646993729999999,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1026,erlotinib,MostDILI Drugs,13.79,7.413114386,0.46242825299999996,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1027,griseofulvin,MostDILI Drugs,4.5356,12.27386381,-1.7061168999999998,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1028,ketoconazole,MostDILI Drugs,7.0,13.26284564,-0.8946922340000001,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1029,leflunomide,MostDILI Drugs,24.7956,33.37348205,-0.34594371799999996,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1030,nilutamide,MostDILI Drugs,7.2504,3.90468426,0.461452574,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1031,nitrofurantoin,MostDILI Drugs,6.0,16.59766334,-1.7662772230000001,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1032,pazopanib,MostDILI Drugs,62.8,21.29517629,0.660904836,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1033,tolcapone,MostDILI Drugs,74.2928,26.21400774,0.647152783,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1034,hydroxyzine,NoDILI Drugs,0.2694,2.8699999999999996e-05,0.999893467,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1035,methysergide,NoDILI Drugs,0.004,5.66e-06,0.9985850000000001,AR,androgen receptor,TOX21_AR_BLA_Antagonist_ratio_Row143
1036,amrinone,AmbiDILIDrugs,13.782,2.640612528,0.808401355,AR,androgen receptor,TOX21_AR_BLA_Antagonist_viability_Row157
1037,melphalan,LessDILIDrugs,0.6356,5.99e-06,0.999990576,AR,androgen receptor,TOX21_AR_BLA_Antagonist_viability_Row157
1038,disulfiram,MostDILI Drugs,5.4,0.145371945,0.9730792690000001,AR,androgen receptor,TOX21_AR_BLA_Antagonist_viability_Row157
1039,ketoconazole,MostDILI Drugs,7.0,21.68383583,-2.097690833,AR,androgen receptor,TOX21_AR_BLA_Antagonist_viability_Row157
1040,leflunomide,MostDILI Drugs,24.7956,56.08972938,-1.262083974,AR,androgen receptor,TOX21_AR_BLA_Antagonist_viability_Row157
1041,methotrexate,MostDILI Drugs,0.7724,0.037876287,0.95096286,AR,androgen receptor,TOX21_AR_BLA_Antagonist_viability_Row157
1042,tolcapone,MostDILI Drugs,74.2928,33.16010757,0.553656511,AR,androgen receptor,TOX21_AR_BLA_Antagonist_viability_Row157
1043,digoxin,NoDILI Drugs,0.0028,0.013064242,-3.665800714,AR,androgen receptor,TOX21_AR_BLA_Antagonist_viability_Row157
1044,cladribine,AmbiDILIDrugs,0.0227,4.2499999999999996e-05,0.998127753,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1045,dexamethasone,AmbiDILIDrugs,0.2242,0.005665669,0.974729398,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1046,ethacrynic acid,AmbiDILIDrugs,32.9881,2.646039884,0.919788048,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1047,medroxyprogesterone,AmbiDILIDrugs,0.1158,0.065084877,0.43795443,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1048,methylprednisolone,LessDILIDrugs,2.9909,0.021809381,0.992708088,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1049,prednisolone,LessDILIDrugs,0.6797,0.043281522,0.93632261,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1050,spironolactone,LessDILIDrugs,0.12,0.074986125,0.375115625,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1051,danazol,MostDILI Drugs,0.1092,0.005057284,0.953687875,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1052,erlotinib,MostDILI Drugs,13.79,15.81910624,-0.14714331,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1053,estramustine,MostDILI Drugs,0.8220000000000001,1.983605904,-1.413145869,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1054,exemestane,MostDILI Drugs,0.0725,0.031317671,0.568032124,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1055,oxymetholone,MostDILI Drugs,0.0565,0.005518352,0.902330053,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1056,testosterone,MostDILI Drugs,0.0047,0.000488,0.896170213,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1057,fludrocortisone,NoDILI Drugs,0.0644,0.045808273,0.288691413,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1058,budesonide,NoDILI Drugs,0.0012,0.001812255,-0.5102125,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1059,codeine,NoDILI Drugs,297.46,57.62662315,0.806271017,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1060,hydrocortisone,NoDILI Drugs,0.8415,0.100913895,0.880078556,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1061,norethindrone,AmbiDILIDrugs,0.0328,0.10743208300000001,-2.275368384,AR,steroidal,TOX21_AR_LUC_MDAKB2_Agonist_Row252
1062,ethacrynic acid,AmbiDILIDrugs,32.9881,21.86353441,0.337229655,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1063,auranofin,LessDILIDrugs,1.0007,2.8157030610000002,-1.813733448,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1064,bortezomib,MostDILI Drugs,0.2714,0.010013973,0.963102531,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1065,disulfiram,MostDILI Drugs,5.4,0.165003813,0.9694437379999999,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1066,efavirenz,MostDILI Drugs,13.0,42.30265786,-2.254050605,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1067,ketoconazole,MostDILI Drugs,7.0,34.39617156,-3.913738794,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1068,nilutamide,MostDILI Drugs,7.2504,8.985012682,-0.239243722,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1069,nitrofurantoin,MostDILI Drugs,6.0,14.03253087,-1.338755145,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1070,pazopanib,MostDILI Drugs,62.8,16.832267899999998,0.731970256,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1071,tolcapone,MostDILI Drugs,74.2928,73.99357607,0.00402763,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1072,bisacodyl,NoDILI Drugs,0.15,0.41502513399999996,-1.766834227,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1073,caffeine,NoDILI Drugs,42.0,54.37892771,-0.29473637399999997,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1074,daunorubicin,NoDILI Drugs,0.3791,0.7929495870000001,-1.091663379,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1075,hydroxyzine,NoDILI Drugs,0.2694,0.00011999999999999999,0.9995545659999999,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist_Row178
1076,ticlopidine,MostDILI Drugs,8.0746,9.924237932999999,-0.22906867600000003,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1077,ethacrynic acid,AmbiDILIDrugs,32.9881,37.69181528,-0.142588245,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1078,cyproheptadine,LessDILIDrugs,104.3827,105.79183470000001,-0.013499696,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1079,entacapone,LessDILIDrugs,4.2583,19.40341166,-3.556609835,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1080,omeprazole,LessDILIDrugs,2.7039,1.55e-05,0.999994268,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1081,bicalutamide,MostDILI Drugs,1.9704,1.3100321940000001,0.335144035,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1082,bortezomib,MostDILI Drugs,0.2714,0.022399721,0.9174660240000001,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1083,disulfiram,MostDILI Drugs,5.4,0.10594218400000001,0.980381077,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1084,efavirenz,MostDILI Drugs,13.0,7.820617117,0.39841406799999995,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1085,ketoconazole,MostDILI Drugs,7.0,22.63855389,-2.2340791269999998,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1086,nilutamide,MostDILI Drugs,7.2504,0.386915289,0.946635318,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1087,nitrofurantoin,MostDILI Drugs,6.0,11.32244916,-0.88707486,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1088,pazopanib,MostDILI Drugs,62.8,17.32422262,0.7241365820000001,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1089,tolcapone,MostDILI Drugs,74.2928,35.43995214,0.5229692229999999,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1090,caffeine,NoDILI Drugs,42.0,40.02256471,0.047081793,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1091,daunorubicin,NoDILI Drugs,0.3791,0.397222323,-0.047803543,AR,androgen receptor,TOX21_AR_LUC_MDAKB2_Antagonist2_Row168
1092,ketoconazole,MostDILI Drugs,7.0,24.09136922,-2.441624174,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch1_Row235
1093,caffeine,NoDILI Drugs,42.0,80.26614131,-0.911098603,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch1_Row235
1094,ethacrynic acid,AmbiDILIDrugs,32.9881,0.156025136,0.99527026,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1095,bortezomib,MostDILI Drugs,0.2714,0.024482586,0.909791503,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1096,efavirenz,MostDILI Drugs,13.0,16.69708097,-0.284390844,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1097,ketoconazole,MostDILI Drugs,7.0,4.911539764,0.298351462,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1098,methotrexate,MostDILI Drugs,0.7724,0.00895251,0.98840949,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1099,nilutamide,MostDILI Drugs,7.2504,26.30114155,-2.627543522,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1100,nitrofurantoin,MostDILI Drugs,6.0,13.60259964,-1.26709994,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1101,sulindac,MostDILI Drugs,31.9852,48.96727065,-0.530935265,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1102,troglitazone,MostDILI Drugs,6.3867,5.190176443,0.187346134,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1103,caffeine,NoDILI Drugs,42.0,14.01182827,0.6663850410000001,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_Agonist_ch2_Row24
1104,colchicine,AmbiDILIDrugs,0.0163,0.013262702,0.186337301,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1105,ethacrynic acid,AmbiDILIDrugs,32.9881,1.0192385929999999,0.96910284,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1106,carboplatin,LessDILIDrugs,107.7438,47.41985184,0.5598832429999999,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1107,cefazolin,LessDILIDrugs,107.8072,24.53744525,0.772395116,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1108,cephalexin,LessDILIDrugs,46.0573,26.40052335,0.4267896,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1109,dasatinib,LessDILIDrugs,0.23,0.8205409859999999,-2.567569504,AR,androgen receptor,TOX21_ARE_BLA_agonist_ratio_Row34
1110,entacapone,LessDILIDrugs,4.2583,18.98426045,-3.4581782519999997,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1111,pantoprazole,LessDILIDrugs,7.7992,19.54117568,-1.505535911,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1112,pyrimethamine,LessDILIDrugs,3.2889,3.718284471,-0.130555648,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1113,benzbromarone,MostDILI Drugs,4.3387,4.57298919,-0.053999859000000004,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1114,bortezomib,MostDILI Drugs,0.2714,0.022911179,0.9155815070000001,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1115,diflunisal,MostDILI Drugs,495.6055,27.76275335,0.943982152,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1116,efavirenz,MostDILI Drugs,13.0,22.18647839,-0.7066521840000001,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1117,erlotinib,MostDILI Drugs,13.79,2.1233122630000003,0.846025217,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1118,etodolac,MostDILI Drugs,68.4862,75.25553242,-0.098842284,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1119,gefitinib,MostDILI Drugs,0.72,2.197124604,-2.05156195,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1120,itraconazole,MostDILI Drugs,0.4,1.7016472059999999,-3.254118015,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1121,ketoconazole,MostDILI Drugs,7.0,2.659326736,0.620096181,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1122,leflunomide,MostDILI Drugs,24.7956,26.28436323,-0.060041428,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1123,mefenamic acid,MostDILI Drugs,26.9388,27.04763041,-0.004039913,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1124,nimesulide,MostDILI Drugs,21.0825,58.91942459,-1.794707677,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1125,nitrofurantoin,MostDILI Drugs,6.0,24.56422778,-3.0940379630000003,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1126,pazopanib,MostDILI Drugs,62.8,0.7288225540000001,0.988394545,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1127,ritonavir,MostDILI Drugs,7.5511,24.19879238,-2.204671158,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1128,sulindac,MostDILI Drugs,31.9852,32.11495218,-0.004056632,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1129,troglitazone,MostDILI Drugs,6.3867,7.9650188129999995,-0.247125873,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1130,caffeine,NoDILI Drugs,42.0,9.450930006,0.774977857,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1131,codeine,NoDILI Drugs,297.46,91.21811069,0.6933432709999999,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1132,daunorubicin,NoDILI Drugs,0.3791,1.0033690720000001,-1.646713458,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1133,dopamine,NoDILI Drugs,0.077,0.21286231100000003,-1.764445597,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1134,methotrexate,MostDILI Drugs,0.7724,0.006813479,0.991178821,NRF2,nrf2 transcription factor,TOX21_ARE_BLA_agonist_ratio_Row34
1135,anastrozole,LessDILIDrugs,0.062,0.219182552,-2.535202452,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1136,auranofin,LessDILIDrugs,1.0007,2.834331492,-1.832348848,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1137,dasatinib,LessDILIDrugs,0.23,0.18208127600000001,0.20834227800000002,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1138,fluvastatin,LessDILIDrugs,0.6635,1.085513837,-0.636041955,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1139,letrozole,LessDILIDrugs,0.13,0.009453889,0.927277777,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1140,acitretin,MostDILI Drugs,1.2805,0.463767173,0.637823371,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1141,bortezomib,MostDILI Drugs,0.2714,0.010196303,0.962430718,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1142,disulfiram,MostDILI Drugs,5.4,0.070431669,0.986957098,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1143,efavirenz,MostDILI Drugs,13.0,21.14652231,-0.626655562,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1144,erlotinib,MostDILI Drugs,13.79,14.55615718,-0.055558895999999997,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1145,exemestane,MostDILI Drugs,0.0725,0.036468434,0.49698711700000003,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1146,griseofulvin,MostDILI Drugs,4.5356,5.8332532420000005,-0.286103987,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1147,ketoconazole,MostDILI Drugs,7.0,28.80787474,-3.115410677,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1148,pazopanib,MostDILI Drugs,62.8,12.36709379,0.803071755,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1149,tolcapone,MostDILI Drugs,74.2928,50.71772293,0.31732653899999996,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1150,troglitazone,MostDILI Drugs,6.3867,25.83148699,-3.044574975,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1151,hydroxyzine,NoDILI Drugs,0.2694,8.64e-06,0.9999679290000001,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1152,raloxifene,NoDILI Drugs,0.0011,0.001471796,-0.337996364,CYP19A1,aromatase,TOX21_Aromatase_Inhibition_Row119
1153,colchicine,AmbiDILIDrugs,0.0163,0.040848776,-1.506059877,ATAD5,"ATPase family, AAA domain containing 5",TOX21_ELG1_LUC_Agonist_Row616
1154,estrone,AmbiDILIDrugs,0.0218,0.004301869,0.80266656,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch1_Row242
1155,quinidine,LessDILIDrugs,8.6616,2.539077668,0.706858125,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch1_Row242
1156,estramustine,MostDILI Drugs,0.8220000000000001,0.005212171,0.993659159,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch1_Row242
1157,ketoconazole,MostDILI Drugs,7.0,29.89314884,-3.270449834,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch1_Row242
1158,alclofenac,MostDILI Drugs,600.0276,4.049475187,0.993251185,ESR1,estrogen receptor ,TOX21_ERa_BLA_Agonist_ch1_Row242
1159,estrone,AmbiDILIDrugs,0.0218,0.0010035019999999999,0.953967798,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch2_Row269
1160,ethacrynic acid,AmbiDILIDrugs,32.9881,66.86668363,-1.026994087,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch2_Row269
1161,quinidine,LessDILIDrugs,8.6616,2.4316408590000003,0.7192619309999999,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch2_Row269
1162,tinidazole,LessDILIDrugs,81.6908,15.90283496,0.805328936,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch2_Row269
1163,estramustine,MostDILI Drugs,0.8220000000000001,0.004588091,0.9944183809999999,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch2_Row269
1164,ticlopidine,MostDILI Drugs,8.0746,29.78520844,-2.6887534289999997,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ch2_Row269
1165,alclofenac,MostDILI Drugs,600.0276,4.821754177,0.991964113,ESR1,estrogen receptor ,TOX21_ERa_BLA_Agonist_ch2_Row269
1166,estrone,AmbiDILIDrugs,0.0218,0.0011313439999999998,0.9481034859999999,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ratio_Row246
1167,quinidine,LessDILIDrugs,8.6616,3.320632897,0.6166259239999999,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ratio_Row246
1168,tinidazole,LessDILIDrugs,81.6908,18.48099662,0.773768936,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ratio_Row246
1169,estramustine,MostDILI Drugs,0.8220000000000001,0.006344233,0.992281955,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ratio_Row246
1170,ketoconazole,MostDILI Drugs,7.0,34.81352891,-3.973361273,ESR1,estrogen receptor,TOX21_ERa_BLA_Agonist_ratio_Row246
1171,ethacrynic acid,AmbiDILIDrugs,32.9881,72.81361025,-1.207268992,ESR1,estrogen receptor ,TOX21_ERa_BLA_Agonist_ratio_Row246
1172,alclofenac,MostDILI Drugs,600.0276,7.5542292689999995,0.987410197,ESR1,estrogen receptor ,TOX21_ERa_BLA_Agonist_ratio_Row246
1173,ethacrynic acid,AmbiDILIDrugs,32.9881,68.68758822,-1.0821929190000001,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ch1_Row233
1174,tolcapone,MostDILI Drugs,74.2928,33.8800631,0.543965726,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ch1_Row233
1175,ketoconazole,MostDILI Drugs,7.0,33.51803945,-3.78829135,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ch2_Row230
1176,etoposide,LessDILIDrugs,17.0,3.759008268,0.7788818670000001,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1177,efavirenz,MostDILI Drugs,13.0,35.5726406,-1.736356969,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1178,erlotinib,MostDILI Drugs,13.79,4.018497785,0.7085933440000001,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1179,griseofulvin,MostDILI Drugs,4.5356,6.323052337000001,-0.39409391,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1180,ketoconazole,MostDILI Drugs,7.0,32.39449714,-3.6277853060000003,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1181,mefenamic acid,MostDILI Drugs,26.9388,74.96402316,-1.782752875,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1182,nitrofurantoin,MostDILI Drugs,6.0,25.31433487,-3.2190558119999997,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1183,orlistat,MostDILI Drugs,20.0,2.034592845,0.898270358,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1184,ritonavir,MostDILI Drugs,7.5511,24.537740399999997,-2.249558395,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1185,tamoxifen,MostDILI Drugs,0.1712,0.696159188,-3.066350397,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1186,tipranavir,MostDILI Drugs,22.5,38.53042865,-0.7124634959999999,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1187,tolcapone,MostDILI Drugs,74.2928,23.4760343,0.6840066020000001,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1188,methysergide,NoDILI Drugs,0.004,5.08e-06,0.9987299999999999,ESR1,estrogen receptor,TOX21_ERa_BLA_Antagonist_ratio_Row156
1189,benzbromarone,MostDILI Drugs,4.3387,14.44811577,-2.330056416,ESR1,estrogen receptor ,TOX21_ERa_BLA_Antagonist_ratio_Row156
1190,bortezomib,MostDILI Drugs,0.2714,0.01203854,0.955642815,ESR1,estrogen receptor ,TOX21_ERa_BLA_Antagonist_ratio_Row156
1191,emtricitabine,AmbiDILIDrugs,17.1891,0.009168641,0.999466601,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1192,estrone,AmbiDILIDrugs,0.0218,0.000379,0.9826146790000001,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1193,flurbiprofen,AmbiDILIDrugs,57.315,8.130779636,0.858138713,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1194,nabumetone,AmbiDILIDrugs,1.4499,0.6041017870000001,0.583349343,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1195,norethindrone,AmbiDILIDrugs,0.0328,0.01102655,0.663824695,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1196,pregabalin,LessDILIDrugs,59.412,12.61243718,0.7877122940000001,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1197,quinidine,LessDILIDrugs,8.6616,0.271315567,0.968676045,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1198,tinidazole,LessDILIDrugs,81.6908,2.719513282,0.966709675,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1199,estramustine,MostDILI Drugs,0.8220000000000001,0.003198859,0.9961084440000001,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1200,mefenamic acid,MostDILI Drugs,26.9388,29.308633899999997,-0.087971027,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1201,oxymetholone,MostDILI Drugs,0.0565,0.081164376,-0.43653762799999996,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1202,testosterone,MostDILI Drugs,0.0047,0.008445488000000001,-0.79691234,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1203,ticlopidine,MostDILI Drugs,8.0746,12.72079691,-0.575408926,ESR1,estrogen receptor,TOX21_ERa_LUC_BG1_Agonist_Row253
1204,carbidopa,AmbiDILIDrugs,0.6629999999999999,1.26e-05,0.999980995,ESR1,estrogen receptor ,TOX21_ERa_LUC_BG1_Agonist_Row253
1205,abacavir,MostDILI Drugs,14.8985,2.976591402,0.800208652,ESR1,estrogen receptor ,TOX21_ERa_LUC_BG1_Agonist_Row253
